id,year,sex_label,sex,marital_status,marital_satisfaction,ideal_number_of_children,extramarital_affair_label,extramarital_affair,health_label,health,happiness_label,happiness,perfectlyPredictableHappiness
469,2012,Male,1,Separated,NA,3,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
471,2012,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
473,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
475,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,2012,Female,-1,Never married,NA,2,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
478,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,2012,Female,-1,Married,3,2,No,-1,Excellent,5,Very happy,6,5.894038034552808
484,2012,Female,-1,Married,3,5,No,-1,Poor,1,Very happy,6,4.931002347779515
485,2012,Male,1,Married,2,3,NA,NA,Fair,2,Completely unhappy,1,5.171761269472838
487,2012,Female,-1,Widowed,NA,2,No,-1,Very good,4,Very happy,6,5.653279112859485
489,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
490,2012,Male,1,Married,2,3,No,-1,Fair,2,Fairly happy,5,5.171761269472838
493,2012,Female,-1,Never married,NA,3,NA,NA,Very good,4,Very happy,6,5.653279112859485
494,2012,Female,-1,Widowed,NA,2,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
495,2012,Female,-1,Married,2,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
504,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
507,2012,Female,-1,Married,3,3,No,-1,Very good,4,Very happy,6,5.653279112859485
511,2012,Female,-1,Never married,NA,3,NA,NA,Good,3,Very happy,6,5.412520191166161
513,2012,Male,1,Married,2,3,Yes,1,Good,3,Fairly happy,5,5.412520191166162
514,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
515,2012,Female,-1,Married,3,3,Yes,1,Excellent,5,Very happy,6,5.894038034552808
516,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
521,2012,Female,-1,Divorced,NA,3,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
522,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
523,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
525,2012,Male,1,Never married,NA,3,NA,NA,Good,3,Fairly happy,5,5.412520191166162
527,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,2012,Male,1,Married,3,4,No,-1,Very good,4,Fairly happy,5,5.653279112859485
536,2012,Female,-1,Separated,NA,NA,Yes,1,NA,NA,NA,NA,NA
541,2012,Male,1,Widowed,NA,NA,Yes,1,NA,NA,NA,NA,NA
543,2012,Male,1,Married,3,3,No,-1,Very good,4,Very happy,6,5.653279112859485
544,2012,Female,-1,Never married,NA,3,NA,NA,Good,3,Very happy,6,5.412520191166161
548,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,2012,Male,1,Separated,NA,2,Yes,1,Excellent,5,Fairly happy,5,5.894038034552808
552,2012,Male,1,Divorced,NA,3,No,-1,Very good,4,Very happy,6,5.653279112859485
554,2012,Female,-1,Widowed,NA,4,No,-1,Fair,2,Fairly happy,5,5.171761269472838
557,2012,Male,1,Never married,NA,4,NA,NA,Good,3,Fairly happy,5,5.412520191166162
564,2012,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
567,2012,Female,-1,Married,2,2,No,-1,Good,3,Completely happy,7,5.412520191166162
568,2012,Female,-1,Separated,NA,NA,No,-1,Fair,2,Very happy,6,5.171761269472838
569,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
576,2012,Male,1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
577,2012,Male,1,Divorced,NA,2,Yes,1,Poor,1,Fairly happy,5,4.931002347779515
579,2012,Female,-1,Divorced,NA,2,Yes,1,Fair,2,Fairly happy,5,5.171761269472838
581,2012,Male,1,Married,3,NA,No,-1,Good,3,Completely happy,7,5.412520191166162
582,2012,Male,1,Never married,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
589,2012,Male,1,Married,2,4,No,-1,Very good,4,Very happy,6,5.653279112859485
592,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Completely happy,7,5.412520191166162
597,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Very happy,6,5.412520191166161
598,2012,Female,-1,Married,3,2,No,-1,Very good,4,Very happy,6,5.653279112859485
600,2012,Female,-1,Married,3,2,No,-1,Excellent,5,Completely happy,7,5.894038034552808
604,2012,Male,1,Never married,NA,2,NA,NA,Excellent,5,Fairly happy,5,5.894038034552808
606,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Completely happy,7,5.412520191166162
611,2012,Female,-1,Widowed,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
613,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,2012,Female,-1,Married,3,3,No,-1,Excellent,5,Very happy,6,5.894038034552808
618,2012,Male,1,Married,3,2,No,-1,Excellent,5,Very happy,6,5.894038034552808
623,2012,Female,-1,Married,2,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
634,2012,Female,-1,Divorced,NA,1,No,-1,Fair,2,Very happy,6,5.171761269472838
644,2012,Male,1,Married,2,3,Yes,1,Good,3,Fairly happy,5,5.412520191166162
646,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
647,2012,Male,1,Never married,NA,3,NA,NA,Poor,1,Very happy,6,4.931002347779515
650,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Very happy,6,5.412520191166161
651,2012,Female,-1,Married,2,NA,NA,NA,NA,NA,NA,NA,NA
652,2012,Female,-1,Married,3,4,No,-1,Excellent,5,Very happy,6,5.894038034552808
657,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Completely happy,7,5.412520191166162
667,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,2012,Female,-1,Married,3,3,No,-1,Fair,2,Very happy,6,5.171761269472838
677,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,2012,Female,-1,Divorced,NA,2,No,-1,Good,3,Very happy,6,5.412520191166161
684,2012,Female,-1,Married,3,3,No,-1,Very good,4,Completely happy,7,5.653279112859485
687,2012,Male,1,Married,3,3,No,-1,Good,3,Very happy,6,5.412520191166161
691,2012,Male,1,Married,3,3,No,-1,Good,3,Fairly happy,5,5.412520191166162
698,2012,Female,-1,Never married,NA,2,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
703,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
707,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
716,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
718,2012,Female,-1,Married,2,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
719,2012,Female,-1,Never married,NA,4,NA,NA,Good,3,Fairly happy,5,5.412520191166162
730,2012,Female,-1,Married,3,4,No,-1,Good,3,Very happy,6,5.412520191166161
731,2012,Male,1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
732,2012,Female,-1,Never married,NA,2,NA,NA,Excellent,5,Very happy,6,5.894038034552808
733,2012,Female,-1,Never married,NA,4,NA,NA,Excellent,5,Very happy,6,5.894038034552808
736,2012,Male,1,Widowed,NA,NA,No,-1,Very good,4,Fairly happy,5,5.653279112859485
737,2012,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
744,2012,Male,1,Married,3,0,No,-1,Very good,4,Very happy,6,5.653279112859485
751,2012,Female,-1,Widowed,NA,4,NA,NA,Fair,2,Neither happy nor unhappy,4,5.171761269472839
752,2012,Male,1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
762,2012,Female,-1,Divorced,NA,2,Yes,1,Fair,2,Fairly happy,5,5.171761269472838
765,2012,Female,-1,Married,1,2,No,-1,Very good,4,Fairly happy,5,5.653279112859485
767,2012,Female,-1,Divorced,NA,2,Yes,1,Good,3,Fairly happy,5,5.412520191166162
768,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
770,2012,Female,-1,Never married,NA,2,NA,NA,Excellent,5,Very happy,6,5.894038034552808
773,2012,Female,-1,Married,3,2,NA,NA,Good,3,Very happy,6,5.412520191166161
777,2012,Male,1,Married,2,NA,Yes,1,NA,NA,NA,NA,NA
779,2012,Female,-1,Never married,NA,3,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
780,2012,Male,1,Married,2,NA,Yes,1,NA,NA,NA,NA,NA
784,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
786,2012,Female,-1,Widowed,NA,2,NA,NA,Very good,4,Very happy,6,5.653279112859485
787,2012,Female,-1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
790,2012,Male,1,Married,3,7,No,-1,Excellent,5,Very happy,6,5.894038034552808
792,2012,Male,1,Divorced,NA,2,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
796,2012,Female,-1,Married,3,2,NA,NA,Very good,4,Very happy,6,5.653279112859485
801,2012,Female,-1,Married,3,2,No,-1,Very good,4,Very happy,6,5.653279112859485
804,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
806,2012,Female,-1,Married,1,NA,No,-1,NA,NA,NA,NA,NA
807,2012,Female,-1,Married,2,3,No,-1,Fair,2,Very happy,6,5.171761269472838
809,2012,Male,1,Separated,NA,NA,No,-1,NA,NA,NA,NA,NA
812,2012,Female,-1,Widowed,NA,4,No,-1,Very good,4,Very happy,6,5.653279112859485
813,2012,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
818,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
821,2012,Male,1,Married,2,2,No,-1,Fair,2,Fairly happy,5,5.171761269472838
826,2012,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
827,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
841,2012,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
843,2012,Female,-1,Married,3,2,No,-1,Poor,1,Completely happy,7,4.931002347779515
844,2012,Female,-1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
846,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
851,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,2012,Male,1,Married,3,4,No,-1,Fair,2,Very happy,6,5.171761269472838
862,2012,Male,1,Married,3,1,No,-1,Good,3,Fairly happy,5,5.412520191166162
865,2012,Female,-1,Divorced,NA,3,No,-1,Very good,4,Completely happy,7,5.653279112859485
867,2012,Male,1,Married,3,3,No,-1,Excellent,5,Very happy,6,5.894038034552808
870,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
872,2012,Male,1,Never married,NA,3,NA,NA,Poor,1,Very unhappy,2,4.931002347779515
873,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
874,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
877,2012,Female,-1,Never married,NA,3,NA,NA,Fair,2,Very happy,6,5.171761269472838
879,2012,Male,1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
880,2012,Female,-1,Never married,NA,3,NA,NA,Fair,2,Very happy,6,5.171761269472838
881,2012,Male,1,Widowed,NA,2,Yes,1,Good,3,Completely happy,7,5.412520191166162
882,2012,Male,1,Divorced,NA,3,Yes,1,Poor,1,Very happy,6,4.931002347779515
891,2012,Female,-1,Separated,NA,NA,No,-1,NA,NA,NA,NA,NA
896,2012,Female,-1,Married,3,2,No,-1,Very good,4,Very happy,6,5.653279112859485
898,2012,Female,-1,Divorced,NA,3,No,-1,Good,3,Fairly happy,5,5.412520191166162
903,2012,Female,-1,Divorced,NA,2,Yes,1,Very good,4,Very happy,6,5.653279112859485
907,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
915,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,2012,Female,-1,Never married,NA,3,NA,NA,Excellent,5,Very happy,6,5.894038034552808
918,2012,Male,1,Never married,NA,3,NA,NA,Excellent,5,Fairly happy,5,5.894038034552808
924,2012,Female,-1,Widowed,NA,4,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
930,2012,Male,1,Married,2,2,Yes,1,Good,3,Fairly happy,5,5.412520191166162
931,2012,Female,-1,Married,3,2,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
935,2012,Male,1,Married,2,NA,No,-1,Excellent,5,Fairly happy,5,5.894038034552808
937,2012,Male,1,Divorced,NA,NA,No,-1,Very good,4,Very happy,6,5.653279112859485
942,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
944,2012,Male,1,Never married,NA,2,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
946,2012,Female,-1,Widowed,NA,NA,NA,NA,NA,NA,NA,NA,NA
948,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
951,2012,Male,1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
952,2012,Female,-1,Married,3,NA,No,-1,Excellent,5,Completely happy,7,5.894038034552808
955,2012,Female,-1,Married,2,3,No,-1,Very good,4,Very happy,6,5.653279112859485
956,2012,Female,-1,Married,3,NA,NA,NA,NA,NA,NA,NA,NA
957,2012,Female,-1,Married,3,3,No,-1,Good,3,Very happy,6,5.412520191166161
963,2012,Female,-1,Never married,NA,2,NA,NA,Very good,4,Very happy,6,5.653279112859485
968,2012,Female,-1,Married,3,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
972,2012,Male,1,Married,3,4,No,-1,Very good,4,Very happy,6,5.653279112859485
976,2012,Female,-1,Married,3,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
977,2012,Male,1,Married,2,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
982,2012,Female,-1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
985,2012,Male,1,Married,3,2,No,-1,Good,3,Very happy,6,5.412520191166161
986,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
991,2012,Female,-1,Married,2,3,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
992,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
994,2012,Female,-1,Never married,NA,NA,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
995,2012,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
997,2012,Female,-1,Married,3,2,No,-1,Excellent,5,Very happy,6,5.894038034552808
1001,2012,Male,1,Married,3,2,No,-1,Very good,4,Very happy,6,5.653279112859485
1002,2012,Male,1,Never married,NA,NA,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
1006,2012,Female,-1,Divorced,NA,2,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1013,2012,Female,-1,Widowed,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1014,2012,Female,-1,Married,3,2,No,-1,Fair,2,Very happy,6,5.171761269472838
1015,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019,2012,Female,-1,Divorced,NA,4,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1020,2012,Female,-1,Widowed,NA,NA,NA,NA,NA,NA,NA,NA,NA
1025,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1031,2012,Female,-1,Married,2,3,Yes,1,Good,3,Fairly happy,5,5.412520191166162
1032,2012,Female,-1,Divorced,NA,NA,Yes,1,NA,NA,NA,NA,NA
1033,2012,Female,-1,Married,3,3,No,-1,Excellent,5,Completely happy,7,5.894038034552808
1034,2012,Female,-1,Separated,NA,0,No,-1,Good,3,Fairly happy,5,5.412520191166162
1035,2012,Female,-1,Divorced,NA,NA,NA,NA,NA,NA,NA,NA,NA
1037,2012,Male,1,Separated,NA,1,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1038,2012,Male,1,Divorced,NA,2,Yes,1,Very good,4,Very happy,6,5.653279112859485
1053,2012,Female,-1,Widowed,NA,2,No,-1,Good,3,Fairly happy,5,5.412520191166162
1058,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1060,2012,Male,1,Never married,NA,1,NA,NA,Good,3,Very unhappy,2,5.412520191166161
1061,2012,Female,-1,Divorced,NA,2,No,-1,Good,3,Very happy,6,5.412520191166161
1067,2012,Male,1,Married,2,4,No,-1,Good,3,Very happy,6,5.412520191166161
1069,2012,Female,-1,Never married,NA,2,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1070,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Very happy,6,5.412520191166161
1077,2012,Female,-1,Married,3,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1081,2012,Female,-1,Never married,NA,3,NA,NA,Very good,4,Very happy,6,5.653279112859485
1085,2012,Female,-1,Married,3,2,No,-1,Excellent,5,Very happy,6,5.894038034552808
1087,2012,Female,-1,Married,3,2,No,-1,Good,3,Very happy,6,5.412520191166161
1094,2012,Female,-1,Married,3,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
1095,2012,Female,-1,Separated,NA,3,No,-1,Good,3,Fairly happy,5,5.412520191166162
1104,2012,Female,-1,Never married,NA,2,NA,NA,Excellent,5,Fairly happy,5,5.894038034552808
1106,2012,Male,1,Separated,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,2012,Male,1,Never married,NA,2,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1110,2012,Female,-1,Married,2,3,No,-1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1111,2012,Male,1,Married,2,2,No,-1,Excellent,5,Very happy,6,5.894038034552808
1112,2012,Female,-1,Married,2,2,No,-1,Fair,2,Very happy,6,5.171761269472838
1115,2012,Female,-1,Married,2,3,No,-1,Good,3,Fairly happy,5,5.412520191166162
1117,2012,Male,1,Divorced,NA,2,Yes,1,Excellent,5,Very happy,6,5.894038034552808
1119,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1121,2012,Female,-1,Married,2,2,NA,NA,NA,NA,NA,NA,NA
1125,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1126,2012,Female,-1,Married,3,4,NA,NA,Good,3,Very happy,6,5.412520191166161
1133,2012,Female,-1,Married,3,3,No,-1,Very good,4,Very happy,6,5.653279112859485
1136,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1137,2012,Female,-1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
1138,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1142,2012,Female,-1,Married,3,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
1147,2012,Female,-1,Separated,NA,2,Yes,1,Good,3,Very happy,6,5.412520191166161
1151,2012,Male,1,Never married,NA,4,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1152,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1153,2012,Male,1,Married,3,3,No,-1,Excellent,5,Very happy,6,5.894038034552808
1155,2012,Male,1,Divorced,NA,4,Yes,1,Excellent,5,Very happy,6,5.894038034552808
1156,2012,Female,-1,Married,3,NA,Yes,1,NA,NA,NA,NA,NA
1159,2012,Female,-1,Never married,NA,NA,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1163,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1164,2012,Female,-1,Widowed,NA,NA,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
1167,2012,Male,1,Never married,NA,3,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1170,2012,Male,1,Never married,NA,1,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
1181,2012,Female,-1,Married,3,3,No,-1,Excellent,5,Completely happy,7,5.894038034552808
1183,2012,Male,1,Never married,NA,1,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
1185,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1186,2012,Male,1,Never married,NA,4,NA,NA,Fair,2,Very happy,6,5.171761269472838
1188,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1192,2012,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1195,2012,Male,1,Never married,NA,NA,NA,NA,Excellent,5,NA,NA,NA
1199,2012,Female,-1,Married,3,2,No,-1,Fair,2,Very happy,6,5.171761269472838
1201,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1205,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1212,2012,Male,1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1218,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,2012,Male,1,Never married,NA,2,NA,NA,Fair,2,Completely happy,7,5.171761269472839
1220,2012,Male,1,Never married,NA,3,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1241,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,2012,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1249,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1256,2012,Male,1,Divorced,NA,2,Yes,1,Fair,2,Fairly happy,5,5.171761269472838
1257,2012,Female,-1,Married,2,NA,Yes,1,NA,NA,NA,NA,NA
1260,2012,Male,1,Married,3,4,No,-1,Poor,1,NA,NA,NA
1262,2012,Male,1,Divorced,NA,2,Yes,1,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1268,2012,Female,-1,Never married,NA,4,NA,NA,Good,3,Completely happy,7,5.412520191166162
1275,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1278,2012,Female,-1,Widowed,NA,NA,NA,NA,Fair,2,Very happy,6,5.171761269472838
1279,2012,Female,-1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1280,2012,Female,-1,Married,2,2,No,-1,Good,3,Very happy,6,5.412520191166161
1290,2012,Male,1,Never married,NA,3,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
1297,2012,Male,1,Married,2,NA,No,-1,NA,NA,NA,NA,NA
1302,2012,Female,-1,Divorced,NA,2,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1305,2012,Female,-1,Divorced,NA,2,No,-1,Very good,4,Fairly happy,5,5.653279112859485
1309,2012,Female,-1,Never married,NA,3,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1312,2012,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
1314,2012,Female,-1,Never married,NA,1,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1323,2012,Male,1,Never married,NA,3,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1339,2012,Female,-1,Married,3,4,No,-1,Poor,1,Very happy,6,4.931002347779515
1341,2012,Female,-1,Married,2,NA,Yes,1,NA,NA,NA,NA,NA
1342,2012,Male,1,Married,2,4,No,-1,Very good,4,Very happy,6,5.653279112859485
1344,2012,Female,-1,Divorced,NA,2,NA,NA,Good,3,Fairly happy,5,5.412520191166162
1348,2012,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1351,2012,Female,-1,Married,2,NA,NA,NA,Fair,2,Neither happy nor unhappy,4,5.171761269472839
1354,2012,Female,-1,Married,2,3,No,-1,Fair,2,Fairly happy,5,5.171761269472838
1360,2012,Male,1,Married,3,2,No,-1,Very good,4,Very happy,6,5.653279112859485
1361,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,2012,Female,-1,Never married,NA,2,NA,NA,Excellent,5,Very happy,6,5.894038034552808
1371,2012,Male,1,Married,3,3,No,-1,Very good,4,Very happy,6,5.653279112859485
1379,2012,Female,-1,Widowed,NA,NA,No,-1,NA,NA,NA,NA,NA
1380,2012,Female,-1,Separated,NA,2,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
1382,2012,Female,-1,Never married,NA,2,NA,NA,Good,3,Very happy,6,5.412520191166161
1385,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
1,2012,Male,1,Never married,NA,2,NA,NA,Good,3,Very happy,6,5.412520191166161
3,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
4,2012,Female,-1,Married,3,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
7,2012,Female,-1,Married,2,NA,No,-1,Excellent,5,Very happy,6,5.894038034552808
8,2012,Female,-1,Separated,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2012,Female,-1,Divorced,NA,NA,No,-1,Good,3,Very happy,6,5.412520191166161
29,2012,Female,-1,Widowed,NA,NA,NA,NA,Good,3,Neither happy nor unhappy,4,5.412520191166162
30,2012,Female,-1,Separated,NA,NA,NA,NA,Very good,4,Very happy,6,5.653279112859485
37,2012,Male,1,Divorced,NA,NA,NA,NA,Fair,2,NA,NA,NA
43,2012,Female,-1,Divorced,NA,2,No,-1,Very good,4,Fairly happy,5,5.653279112859485
44,2012,Female,-1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
45,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
48,2012,Male,1,Married,3,2,No,-1,Excellent,5,Very happy,6,5.894038034552808
49,2012,Female,-1,Divorced,NA,3,No,-1,Good,3,Very happy,6,5.412520191166161
51,2012,Male,1,Divorced,NA,NA,No,-1,NA,NA,NA,NA,NA
60,2012,Female,-1,Married,1,3,No,-1,Very good,4,Very happy,6,5.653279112859485
66,2012,Female,-1,Never married,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,2012,Male,1,Never married,NA,2,NA,NA,Fair,2,Fairly happy,5,5.171761269472838
75,2012,Male,1,Married,2,2,No,-1,Good,3,Very happy,6,5.412520191166161
79,2012,Female,-1,Married,3,NA,No,-1,Good,3,Fairly happy,5,5.412520191166162
81,2012,Male,1,Never married,NA,2,NA,NA,Poor,1,Very happy,6,4.931002347779515
82,2012,Female,-1,Separated,NA,2,Yes,1,Excellent,5,Fairly happy,5,5.894038034552808
86,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
90,2012,Male,1,Married,3,2,NA,NA,Very good,4,Completely happy,7,5.653279112859485
92,2012,Female,-1,Never married,NA,3,NA,NA,Very good,4,Fairly happy,5,5.653279112859485
94,2012,Female,-1,Separated,NA,1,No,-1,Good,3,Fairly happy,5,5.412520191166162
95,2012,Female,-1,Divorced,NA,2,Yes,1,Poor,1,Very happy,6,4.931002347779515
96,2012,Female,-1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
97,2012,Male,1,Married,3,NA,No,-1,NA,NA,NA,NA,NA
100,2012,Female,-1,Never married,NA,3,NA,NA,Excellent,5,Very happy,6,5.894038034552808
